Customer Id,Artist Reputation,Height,Width,Weight,Material,Price Of Sculpture,Base Shipping Price,International,Express Shipment,Installation Included,Transport,Fragile,Customer Information,Remote Location,Cost,sculpture_shipping_price,price_per_wgt,Area,Transport_Material,City,State,Code,scheduled_year,scheduled_weekofyear,scheduled_month,scheduled_dayofweek,scheduled_weekend,delivery_year,delivery_weekofyear,delivery_month,delivery_dayofweek,delivery_weekend
fffe3100320031003900,0.29,9.0,5.0,6.880384082186005,1,145,338,1,1,1,0,0,0,0,207.73,3713,1096,97,1,3557,16,1220,4,26,6,1,0,5,26,6,5,1
fffe3600340039003100,0.19,13.0,7.0,7.711101251840158,2,108,418,0,1,1,1,0,1,0,190.71,2862,885,172,10,6334,50,757,1,30,7,1,0,2,30,7,1,0
fffe3800340035003800,0.07,18.0,13.0,7.29641326877392,3,310,453,0,0,1,3,1,1,0,166.25,4850,1217,480,27,5168,29,5595,0,5,1,2,0,1,4,0,5,1
fffe3200340038003000,0.62,20.0,6.0,6.601230118728877,3,204,450,0,1,1,0,1,0,0,437.12,3918,1716,238,3,5140,10,3966,2,9,2,3,0,3,9,2,0,0
fffe3300390031003800,0.23,48.0,7.222222222222222,9.045229851912582,3,1688,4648,0,0,0,2,1,1,0,690.57,4543,9915,674,19,6575,8,155,2,24,5,6,1,3,25,5,3,0
fffe3500350031003900,0.1,14.0,8.0,8.197538739721184,2,868,477,1,0,0,0,0,1,1,175.91,6778,793,221,2,106,5,8699,3,27,6,0,0,4,27,6,1,0
fffe3300370030003900,0.44,24.0,6.0,11.19597934683192,4,2527,1813,0,0,0,2,0,1,1,749.91,8037,3795,305,20,5916,43,1775,3,32,7,0,0,4,31,7,4,0
fffe3300350034003800,0.07,9.0,4.0,2.8903717578961645,7,30,628,0,0,1,1,0,1,0,108.47,1105,7666,64,15,782,0,6482,2,6,1,6,1,3,7,1,1,0
fffe3800360037003500,0.42,8.0,4.0,4.941642422609304,3,265,1289,0,0,0,2,1,1,0,226.33,1934,6831,54,19,6470,29,1570,3,10,2,2,0,4,9,2,6,1
fffe3700390030003600,0.57,29.0,16.0,10.697294216195251,1,1902,4578,1,0,1,2,0,1,0,2575.48,5556,9545,806,17,0,1,3148,2,24,5,2,0,3,23,5,6,1
fffe3300340031003000,0.65,16.77777777777778,9.777777777777779,3.4657359027997265,5,318,1044,0,0,0,0,0,1,0,263.8,3156,7879,362,5,5998,15,6845,2,49,11,3,0,3,49,11,1,0
fffe3200360036003800,0.44,5.0,5.666666666666667,4.941642422609304,2,263,105,0,0,0,1,0,1,0,147.06,5571,1800,43,10,2481,17,5323,0,23,5,4,0,1,23,5,6,1
fffe3900310036003000,0.55,12.0,7.0,10.067432964124373,4,1073,2714,0,1,0,2,0,0,1,698.24,3579,7393,162,20,2915,47,8927,3,2,0,4,0,4,2,0,6,1
fffe3400390031003500,0.22,8.0,5.0,9.578034382397348,6,1509,3183,1,1,1,1,0,1,1,621.46,5274,8412,80,14,2194,28,2385,0,10,2,1,0,1,10,2,1,0
fffe3600390035003900,0.74,31.0,16.0,11.02402439862003,1,2878,2678,0,0,1,2,0,1,1,2036.2,8066,6940,842,17,2746,29,2770,1,48,11,4,0,2,48,11,4,0
fffe3100340037003700,0.6,20.0,10.444444444444445,9.2453365645266,2,1610,3819,0,0,1,0,0,1,0,1208.26,4995,9394,439,2,5680,46,7158,0,51,11,5,1,1,51,11,5,1
fffe310038003000,0.19,18.0,9.11111111111111,6.71901315438526,3,133,1208,0,1,0,0,1,1,1,192.08,963,4737,361,3,2742,41,6913,3,0,0,4,0,4,0,0,5,1
fffe3400390036003000,0.3933333333333333,20.555555555555557,7.666666666666667,6.059123195581797,5,12,1134,0,0,0,2,0,1,0,400.23,309,5237,348,21,5047,43,3772,3,8,2,5,1,4,8,1,2,0
fffe3600320033003500,0.43,11.0,8.0,5.198497031265826,7,332,287,1,1,1,0,0,1,0,206.29,5437,2475,167,7,2829,35,28,2,38,8,3,0,3,38,8,5,1
fffe3600310034003500,0.01,32.0,13.0,10.840913356940241,1,2579,1856,0,1,0,0,0,0,0,633.84,8062,4251,760,1,4867,17,1880,4,29,6,3,0,5,28,6,6,1
fffe350036003100,0.37,31.0,8.0,8.866276918298631,7,21,1087,1,0,1,2,0,1,0,306.17,389,2215,502,23,0,4,4169,2,38,9,6,1,3,38,8,2,0
fffe3500310032003600,1.0,17.0,7.0,12.031969227140603,6,3525,2751,0,0,1,0,0,0,0,21587.58,8703,6680,234,6,1156,46,6136,2,38,8,4,0,3,38,8,1,0
fffe3100310036003300,0.86,32.0,10.0,5.8944028342648505,7,87,619,0,1,0,1,0,1,0,628.91,1798,3308,633,15,367,49,1646,0,7,1,3,0,1,6,1,6,1
fffe3900340033003200,0.94,34.0,9.0,10.346441105055284,1,2218,3355,1,1,1,0,0,0,0,12692.3,7031,8338,614,1,5719,8,4720,2,3,0,2,0,3,3,0,4,0
fffe3700300032003300,0.2,6.0,4.0,4.290459441148391,0,293,425,1,1,1,0,0,0,0,178.0,4815,4763,31,0,6680,45,4264,3,5,1,2,0,4,4,1,5,1
fffe3100390039003600,0.37,10.88888888888889,5.0,3.871201010907891,5,109,254,0,0,0,1,0,0,0,156.97,3613,4559,117,13,6953,12,2544,0,40,9,5,1,1,40,9,2,0
fffe3900300038003600,0.38,44.0,11.0,6.4692503167957724,7,182,84,0,0,0,3,0,1,0,132.07,5069,537,827,31,1567,4,1296,4,6,1,6,1,5,7,1,3,0
fffe3500370037003600,0.05,24.88888888888889,23.0,15.879643392047766,5,4488,3565,0,1,0,1,0,0,0,39578.3,9562,6768,907,13,2418,52,1879,4,24,5,4,0,5,25,5,1,0
fffe3700370039003700,0.68,46.0,9.0,10.226078169476098,2,1322,4320,1,0,0,3,0,1,0,1862.96,2368,9492,758,26,4468,7,1938,0,23,5,2,0,1,23,5,5,1
fffe3400330034003500,0.47,18.0,9.0,12.036315820844377,4,3292,1656,0,0,1,2,0,1,1,1720.27,8828,2257,356,20,751,23,8709,4,0,0,6,1,5,0,0,5,1
fffe3300330035003300,0.15,11.0,8.0,7.663407664893479,2,254,188,0,0,0,1,0,1,0,133.49,5261,338,167,10,6103,35,1024,0,35,8,1,0,1,35,8,3,0
fffe3100330034003700,0.39,29.0,10.666666666666666,7.5443321080536885,3,516,1406,0,0,1,1,1,1,0,377.62,3910,4525,618,11,3448,13,4735,0,0,0,6,1,1,0,0,6,1
fffe3400330031003200,0.5044444444444445,22.0,7.0,5.214935757608986,7,385,63,1,0,0,1,0,1,1,104.13,6237,1310,339,15,748,30,7329,1,3,0,1,0,2,3,0,2,0
fffe3100350031003100,0.4722222222222222,25.0,12.0,7.908402910519657,4,3627,2641,0,0,0,3,0,1,0,19765.41,8826,8331,606,28,1567,1,3330,1,47,11,3,0,2,47,10,0,0
fffe3200380035003600,0.51,12.0,7.0,8.187021067343505,1,908,609,0,0,0,2,0,1,0,242.03,6718,1171,162,17,4601,27,8074,3,28,6,4,0,4,28,6,4,0
fffe3700340037003300,0.06,30.0,8.0,7.226936018493289,0,383,1059,0,0,0,0,0,1,0,147.7,3663,3628,488,0,6817,39,885,3,37,8,0,0,4,36,8,5,1
fffe3400340031003800,0.25,3.0,2.0,2.995732273553991,5,133,579,1,0,0,0,0,1,1,154.67,2559,7352,0,5,300,37,4302,2,1,0,4,0,3,1,0,1,0
fffe3100360037003900,0.28,16.0,7.0,8.54714026778419,1,38,1727,1,0,1,3,0,1,1,297.61,124,5306,221,25,5065,12,3137,3,20,4,3,0,4,20,4,2,0
fffe3200380036003800,0.01,12.0,6.0,5.929589143389895,0,188,1148,0,0,0,2,0,0,1,139.13,1563,5440,146,16,6385,45,8355,4,6,1,6,1,5,7,1,2,0
fffe3400360032003200,0.51,42.0,8.0,10.021537219309943,2,2027,3650,0,0,0,1,0,1,0,1386.88,6540,8905,657,10,1382,30,8462,2,46,10,6,1,3,46,10,5,1
fffe3400390039003800,0.16,29.0,10.0,7.323170717943469,0,187,724,0,0,1,2,0,1,0,166.99,2717,2204,587,16,2357,8,4785,2,47,10,1,0,3,47,10,1,0
fffe3300330037003400,0.36,30.0,12.0,10.047804323304367,2,1314,2396,0,0,1,2,0,1,0,541.14,5557,6765,691,18,782,0,7794,3,28,6,6,1,4,29,6,3,0
fffe3400360032003000,0.04,30.0,14.0,10.025958302206712,7,239,1066,1,0,0,3,0,1,0,118.27,2261,1413,764,31,5737,26,6891,1,34,8,4,0,2,35,8,1,0
fffe3300370034003500,0.04,7.0,5.0,6.0112671744041615,1,353,857,1,0,1,1,0,1,0,170.87,3958,4253,63,9,4725,16,3786,0,29,6,4,0,1,29,6,3,0
fffe3200310032003200,0.74,6.0,4.0,4.189654742026425,0,207,19,0,0,0,1,0,1,0,174.03,5506,2340,31,8,2502,6,965,3,1,0,2,0,4,1,0,6,1
fffe3900350032003800,0.3,22.0,6.0,8.742893471512136,1,1199,4503,0,0,0,2,0,1,0,638.95,1415,9914,273,17,1908,5,2472,1,18,4,6,1,2,18,4,6,1
fffe3400380039003900,0.47,23.0,6.0,6.152732694704104,0,327,1033,0,0,1,0,0,1,0,321.63,3286,4757,289,0,4175,17,3098,4,16,3,0,0,5,15,3,3,0
fffe390034003100,0.79,7.0,5.0,8.038834757787749,5,1317,1172,1,1,0,1,0,1,0,443.48,7002,3185,63,13,2599,34,3979,3,44,10,6,1,4,45,10,1,0
fffe3900310038003600,0.04,19.0,10.0,7.957527402230773,3,469,1250,1,1,1,0,1,0,0,274.88,3882,3573,402,3,1716,32,987,2,47,10,3,0,3,47,10,1,0
fffe3200360033003500,0.24,10.0,5.333333333333333,4.430816798843313,0,287,777,0,0,1,2,0,1,0,183.56,3649,6076,115,16,1567,1,4073,0,6,1,3,0,1,5,1,6,1
fffe3200320039003000,0.62,29.88888888888889,11.333333333333334,8.43771698991444,3,320,726,0,0,1,2,1,0,0,689.69,4072,1362,664,19,1567,0,7666,4,13,3,5,1,5,13,3,3,0
fffe3300300030003500,0.77,23.0,12.0,10.19076954496657,1,2642,1515,1,1,0,0,0,0,0,1888.42,8283,2670,563,1,831,9,9129,4,1,0,4,0,5,1,0,4,0
fffe3100390033003600,0.4977777777777777,5.0,4.0,3.9512437185814275,3,16,19,1,0,1,1,1,1,1,174.61,3366,2722,21,11,5530,52,7723,0,13,3,5,1,1,13,3,3,0
fffe3500370035003200,0.93,15.0,6.0,6.870053411798126,3,718,649,0,0,1,1,1,1,0,516.26,6318,2316,171,11,1062,18,4266,4,4,0,1,0,5,4,0,0,0
fffe3400320036003100,0.86,42.0,12.0,9.05157907959124,3,1833,2501,1,0,0,0,1,1,0,2702.86,6806,7436,852,3,121,7,4392,3,9,2,0,0,4,9,2,2,0
fffe3500340031003600,0.91,12.0,6.0,6.3818160174060985,5,135,832,1,0,0,3,1,0,1,505.57,1772,3671,146,29,6575,22,7473,1,18,4,3,0,2,18,4,3,0
fffe3700350039003400,0.99,20.0,10.0,9.14580185083861,2,1065,2521,1,1,0,0,0,0,0,2495.54,3980,7435,422,2,2856,46,2742,3,47,10,1,0,4,46,10,4,0
fffe3500330037003900,0.5322222222222223,6.0,5.0,3.9512437185814275,7,387,244,1,1,0,1,0,1,0,111.48,5828,4353,47,15,5698,28,6948,4,11,2,3,0,5,11,2,4,0
fffe3200310034003400,0.5877777777777777,45.0,17.0,8.27052509505507,5,660,321,0,0,0,3,1,1,1,510.8,6551,427,1023,29,782,0,48,3,33,7,6,1,4,33,7,6,1
fffe3300350039003600,0.95,7.0,4.0,7.260522598089852,4,585,687,0,0,1,3,0,1,0,3292.14,5808,2096,42,28,3564,37,2817,0,4,0,5,1,1,4,0,2,0
fffe3800300036003600,0.43,28.0,9.0,6.880384082186005,0,389,291,1,0,1,3,0,1,0,236.08,5734,957,510,24,1563,38,6781,0,12,2,4,0,1,12,2,5,1
fffe3100340031003400,0.12,35.0,12.777777777777779,10.164889815967427,5,492,4423,0,0,0,2,0,1,0,536.15,69,9583,791,21,4891,20,6766,2,14,3,3,0,3,14,3,2,0
fffe3300320035003000,0.12,22.0,9.0,12.041545819203131,4,2854,1821,1,1,1,1,0,0,0,1190.57,8341,3245,418,12,4613,23,5963,1,23,5,5,1,2,23,5,3,0
fffe37003800,0.68,24.0,6.0,6.879355804460439,5,210,1364,0,1,0,1,0,1,0,432.85,1350,5059,305,13,2634,26,6929,1,38,8,1,0,2,38,8,4,0
fffe3300330039003500,0.02,38.0,8.0,9.405495886750224,5,832,3711,1,0,1,1,0,1,1,448.31,583,9230,611,13,1161,10,5324,4,31,7,0,0,5,30,7,5,1
fffe310035003300,0.27,13.0,7.0,9.230731061623917,4,413,2246,1,1,0,1,0,1,0,385.04,563,6800,172,12,0,0,6080,1,9,2,4,0,2,10,2,1,0
fffe3700360035003900,0.74,19.0,6.0,7.1180162044653335,3,280,360,1,1,0,0,1,1,0,464.48,4904,1028,227,3,4746,16,4289,1,25,5,2,0,2,25,5,2,0
fffe3900320034003600,0.49,17.0,6.0,7.680637427560936,2,528,137,1,0,1,3,0,1,0,358.94,6498,240,194,26,2972,21,6269,1,44,10,6,1,2,44,10,3,0
fffe3500320033003700,0.56,47.0,17.0,9.33935159764707,4,4706,3688,0,1,0,2,1,1,1,112728.24,9817,9231,1038,20,4683,16,6232,2,34,7,0,0,3,34,7,2,0
fffe3600390030003000,0.06,32.0,10.0,12.776125208927407,4,3067,1638,0,1,1,0,0,1,0,1502.2,8616,1789,633,4,5532,45,5737,3,26,6,4,0,4,26,6,3,0
fffe3100350030003500,0.46,16.0,8.0,8.146419323098003,2,495,758,0,0,1,1,0,1,0,382.3,5204,1638,261,10,2256,40,3044,1,44,10,2,0,2,43,10,6,1
fffe3100360037003400,0.61,19.0,8.0,11.301401642368061,4,3065,4034,0,0,0,2,0,1,0,1685.05,7960,8851,334,20,4535,36,6452,0,22,5,4,0,1,22,5,3,0
fffe3500310036003000,0.3677777777777778,9.0,4.0,4.382026634673881,5,96,867,0,0,0,1,0,1,0,129.86,1299,6389,64,13,3070,17,1023,4,8,2,5,1,5,9,2,1,0
fffe3100320030003100,0.40888888888888897,35.0,12.0,9.0455836463617,3,391,2787,1,1,1,0,1,0,1,951.7,162,8007,764,3,3034,10,1592,1,31,7,0,0,2,30,7,3,0
fffe3700380037003700,0.61,3.0,2.0,2.772588722239781,1,316,836,0,1,1,0,0,1,1,282.55,3735,8394,0,1,4829,13,9424,4,5,1,1,0,5,4,1,5,1
fffe350035003000,0.25,30.444444444444443,9.0,6.040254711277414,0,162,806,1,0,0,3,0,1,0,180.45,2142,3986,559,24,2202,36,3223,3,5,1,3,0,4,4,1,6,1
fffe3200320036003000,0.37,32.0,12.777777777777779,10.97845584528984,1,1883,4081,1,0,0,1,0,1,1,899.64,5883,9033,751,9,2903,11,8591,1,34,8,5,1,2,35,8,1,0
fffe3200320032003600,0.37,20.88888888888889,8.0,9.64445772265751,1,1824,2505,1,1,0,0,0,1,0,659.8,6798,7179,367,1,536,34,8157,3,31,7,4,0,4,32,7,1,0
fffe3800380031003400,0.57,53.0,27.0,9.721485944553093,3,1879,2369,1,1,0,0,1,1,0,2123.9,6946,6860,1202,3,6859,52,5610,2,14,3,0,0,3,13,3,4,0
fffe3500310035003100,0.4933333333333333,7.555555555555555,5.0,8.629449873761905,4,992,2164,0,1,0,1,0,0,1,639.06,4419,6916,72,12,5495,33,465,3,43,9,0,0,4,43,9,0,0
fffe3800320031003200,0.09,19.0,9.0,12.131494562891833,4,2921,3129,1,1,0,0,0,1,0,935.92,7980,7270,376,4,118,41,3733,2,30,7,5,1,3,30,7,5,1
fffe3300310039003400,0.24,16.0,7.0,8.612175204457413,6,3506,2875,0,1,0,2,0,1,0,2075.03,8660,8402,221,22,6699,26,3985,2,9,2,1,0,3,9,2,1,0
fffe3600380032003600,0.24,4.0,3.0,5.945420608606575,4,346,832,1,0,0,3,0,1,0,209.54,3972,4233,5,28,3484,15,3407,3,45,10,1,0,4,45,10,1,0
fffe3900380038003100,0.66,10.0,5.0,6.159095388491933,3,219,562,0,1,0,0,1,0,0,327.65,3698,2661,107,3,5892,16,5846,1,35,8,5,1,2,35,8,3,0
fffe3100310032003400,0.34,9.0,4.0,5.6240175061873385,3,94,785,0,0,1,0,1,1,0,177.47,1461,4464,64,3,2144,28,7181,2,4,1,5,1,3,4,1,5,1
fffe390034003900,0.27,14.0,8.0,10.829391924926254,4,2534,3854,1,0,1,3,0,1,1,765.4,7316,8833,221,28,6264,11,5719,3,22,5,4,0,4,22,5,4,0
fffe3300380034003700,0.18,31.0,11.0,10.021359473131017,1,976,3609,1,0,1,0,0,1,0,604.3,1200,8859,666,1,235,46,8423,0,1,0,2,0,1,1,0,5,1
fffe3200320037003200,0.23,30.0,16.0,10.806105232822933,1,2774,1965,1,0,1,1,0,0,1,624.38,8201,4826,820,9,782,4,4828,3,29,6,5,1,4,30,6,1,0
fffe3800300030003100,0.51,25.0,21.0,14.369070905816468,4,4630,2664,0,0,0,2,0,0,0,19592.08,9787,5435,871,20,3451,13,8929,1,46,10,5,1,2,46,10,4,0
fffe3100350035003100,0.45,8.0,4.0,5.81471470203358,5,253,792,0,0,0,2,0,1,1,200.55,3294,4239,54,21,1841,14,5151,1,16,3,5,1,2,16,3,3,0
fffe3700320032003700,0.37,19.0,8.0,11.596714990699912,4,2951,3961,0,1,0,2,0,0,0,1308.04,7815,8658,334,20,4639,25,3131,1,15,3,5,1,2,16,3,0,0
fffe3300330033003700,0.84,51.0,15.0,12.018591827929018,0,845,373,0,1,1,0,0,1,0,1090.32,6838,10,1023,0,5552,26,2705,0,17,4,6,1,1,17,4,5,1
fffe3500380033003000,0.19,18.0,14.0,8.165647925297504,3,755,1051,0,1,1,0,1,1,0,293.88,5906,2614,510,3,5172,21,2396,2,43,10,2,0,3,43,9,0,0
fffe3500390034003400,0.94,17.0,8.0,8.96610085736724,1,1695,2280,1,1,0,0,0,1,0,1845.56,6731,7006,286,1,2306,12,3483,2,23,5,1,0,3,22,5,4,0
fffe3900310035003400,0.19,15.0,7.0,7.114769448366463,2,319,206,0,1,0,2,0,1,0,155.59,5609,569,201,18,3100,37,8198,2,19,4,5,1,3,19,4,5,1
fffe3600330031003100,0.42,14.0,8.0,11.363856849549764,6,2870,4657,0,1,0,1,0,0,0,1694.67,7591,9412,221,14,1397,8,8248,3,28,6,1,0,4,27,6,4,0
fffe3900360036003400,0.16,15.0,8.0,4.499809670330265,7,81,1440,0,0,0,2,0,1,1,165.42,415,7502,238,23,51,51,1965,3,7,1,6,1,4,7,1,5,1
fffe3700380036003700,0.3,46.0,12.0,8.729720590267258,3,1504,1501,1,1,0,0,1,0,0,456.44,7122,3779,892,3,0,0,6714,3,27,6,5,1,4,28,6,0,0
fffe3600370037003700,0.86,19.0,6.0,7.140453043101158,3,314,484,0,0,1,2,1,1,0,658.62,4788,1422,227,19,657,12,6359,2,27,6,5,1,3,27,6,5,1
fffe3800330030003500,0.71,25.0,15.0,7.758760544157663,0,276,69,0,1,0,0,0,1,0,478.56,5765,127,709,0,3865,49,7660,3,36,8,0,0,4,35,8,3,0
fffe3400340032003400,0.09,7.0,5.555555555555555,6.434546518787453,2,244,450,0,0,0,2,0,0,0,132.01,4334,1853,77,18,5102,28,4265,3,30,7,4,0,4,31,7,1,0
fffe3800370035003300,0.56,18.0,6.0,11.724579261125468,6,3534,3578,0,1,1,0,0,1,0,5657.25,8552,8113,208,6,1432,6,4644,1,51,11,0,0,2,51,11,0,0
fffe3200310035003900,0.53,24.0,14.0,14.15257047900802,5,4465,3667,0,0,0,2,0,1,1,38371.83,9510,7397,657,21,0,0,7009,3,5,1,0,0,4,4,1,3,0
fffe3800390032003200,0.13,29.0,10.0,6.467698726104354,7,236,763,1,0,0,0,0,1,0,157.19,3192,3256,587,7,1567,1,7156,0,36,8,2,0,1,35,8,6,1
fffe3200330037003600,0.87,11.0,8.11111111111111,6.0112671744041615,3,358,71,0,0,0,2,1,0,1,491.34,6136,734,169,19,6336,9,7978,1,13,3,2,0,2,13,3,2,0
fffe3600300035003300,0.51,47.0,19.0,12.056516395129652,1,3619,4612,1,0,0,1,0,1,0,5835.78,8487,9180,1075,9,2607,11,8686,0,19,4,1,0,1,19,4,4,0
fffe3100330032003200,0.07,14.0,8.0,8.468002947225466,1,596,1061,0,1,1,1,0,0,0,231.05,5166,2423,221,9,2013,50,2904,0,47,10,4,0,1,47,10,6,1
fffe3500350032003100,0.4122222222222222,3.0,2.0,4.3694478524670215,5,63,701,1,0,1,3,0,1,0,203.91,1318,5886,0,29,4673,46,1665,0,51,11,6,1,1,52,11,1,0
fffe370033003400,0.05,25.0,9.0,7.524021415206125,3,269,473,1,1,1,1,1,1,0,196.65,4477,1131,468,11,5749,5,6195,2,25,5,4,0,3,25,5,4,0
fffe3100360033003100,0.75,22.0,9.0,6.075346031088684,7,250,1379,0,0,1,1,0,1,1,573.75,1634,5944,418,15,5968,5,7450,1,21,5,3,0,2,21,5,5,1
fffe3200360033003000,0.22,13.0,9.0,6.9584483932976555,2,216,628,1,0,0,3,0,1,0,166.58,3438,2146,230,26,1836,13,9252,0,43,9,4,0,1,43,9,4,0
fffe3500330038003500,0.14,4.0,4.0,4.6913478822291435,5,323,1319,1,0,0,1,0,1,0,190.43,2419,7121,12,13,3357,34,2648,3,27,6,5,1,4,27,6,3,0
fffe3400320037003300,0.05,8.0,4.666666666666667,6.574290353178324,4,134,810,1,1,0,0,0,0,0,240.53,1810,3328,71,4,3489,22,6171,1,43,10,5,1,2,43,10,4,0
fffe3100310036003600,0.5122222222222221,6.0,4.0,6.253828811575473,1,296,1090,1,0,0,3,0,0,0,255.53,2763,4857,31,25,0,4,8590,1,21,4,1,0,2,21,4,0,0
fffe3700300031003200,0.6,14.0,8.0,7.64826303090192,2,887,796,1,0,0,3,0,1,0,267.02,6512,2180,221,26,4303,16,8105,3,18,4,1,0,4,18,4,3,0
fffe3800330039003900,0.89,15.0,7.0,10.40867732468349,4,3193,2455,0,0,1,2,0,1,0,2849.01,8461,6736,201,20,3364,24,76,0,1,0,2,0,1,1,0,5,1
fffe3500310033003700,0.83,44.0,14.0,7.977968093128549,5,205,524,1,0,1,3,1,1,0,898.11,3679,1034,940,29,3695,16,2096,2,32,7,5,1,3,33,7,1,0
fffe360033003800,0.76,19.0,9.11111111111111,8.910142930393746,3,373,498,1,1,1,1,1,0,0,847.19,5094,555,380,11,782,0,6036,0,11,2,2,0,1,11,2,0,0
fffe3200360037003100,0.36,11.0,7.0,10.464530892462736,6,2572,2548,0,0,0,2,0,1,0,635.85,7779,6913,152,22,2025,5,3983,3,7,1,0,0,4,6,1,6,1
fffe3800380034003400,0.42,46.0,27.0,8.906935339059165,0,593,2714,0,1,1,0,0,0,0,1010.0,684,7933,1170,0,1922,13,1243,0,20,4,3,0,1,20,4,6,1
fffe3200340030003500,0.37,39.0,11.777777777777779,14.640880024642613,6,4435,1902,1,1,0,0,0,1,1,65810.0,9692,2227,802,6,2474,27,7278,2,6,1,2,0,3,6,1,4,0
fffe3600350031003600,0.47,22.0,9.0,8.429017500512511,2,812,647,0,0,1,2,0,1,0,298.63,6514,1143,418,18,911,31,2624,0,20,4,1,0,1,20,4,0,0
fffe3900370033003000,0.2,12.0,6.0,7.530479995245536,1,233,120,0,0,0,2,0,1,0,151.24,5336,248,146,17,497,2,2665,2,36,8,1,0,3,35,8,6,1
fffe3900330032003300,0.71,12.0,8.0,8.266935347610456,1,814,1303,0,0,1,2,0,1,1,476.79,5775,3454,181,17,84,17,8065,2,41,9,2,0,3,41,9,1,0
fffe3300390033003100,0.5888888888888889,27.0,13.0,6.776506992372183,7,400,41,1,0,1,3,0,1,0,225.9,6320,314,680,31,1233,2,1548,1,48,11,3,0,2,48,11,0,0
fffe3400340032003200,0.3566666666666667,8.0,5.0,6.52649485957079,1,138,981,0,1,0,0,0,1,0,296.23,1467,4101,80,1,5521,15,8053,3,11,2,3,0,4,10,2,6,1
fffe3500300030003900,0.38555555555555554,23.0,11.0,7.847762537473608,3,368,38,0,0,1,1,1,1,1,344.4,6236,84,513,11,639,20,6079,2,0,0,1,0,3,0,0,0,0
fffe3600330037003900,0.13,23.0,6.0,5.739792912179234,7,58,944,0,0,0,1,0,0,0,152.44,803,4932,289,15,6943,11,6363,3,35,8,4,0,4,35,8,1,0
fffe3900300033003300,0.19,33.0,19.0,7.222566018822171,7,119,1201,0,0,0,0,0,1,0,172.67,880,4166,944,7,1375,6,724,4,31,7,0,0,5,31,7,0,0
fffe3200360036003900,0.23,19.0,8.0,8.525986301451532,7,301,174,1,0,0,1,0,0,0,149.57,5595,128,334,15,318,33,8374,0,13,3,5,1,1,13,3,2,0
fffe3600380039003300,0.23,11.0,8.0,10.09286747369753,6,2432,3645,1,0,1,0,0,1,0,1012.23,7247,8868,167,6,6618,35,7635,3,10,2,1,0,4,10,2,1,0
fffe3900320033003400,0.62,7.0,4.0,4.59511985013459,3,211,73,0,0,1,2,1,1,0,219.08,5344,2064,42,19,3201,19,3470,4,12,2,0,0,5,11,2,3,0
fffe3500380037003400,0.8,18.0,8.0,8.918326125453113,5,899,692,1,0,0,0,0,1,0,442.2,6625,1015,305,5,4025,6,4662,3,18,4,0,0,4,17,4,6,1
fffe3400300030003100,0.48666666666666664,29.0,15.0,7.820840879907344,0,334,377,0,1,1,0,0,0,0,203.03,5195,704,779,0,1440,7,4227,2,9,2,5,1,3,9,2,5,1
fffe3500380035003800,0.4,5.0,4.0,3.2188758248682006,7,41,1182,0,1,0,0,0,0,0,178.7,418,8512,21,7,333,3,2973,0,23,5,6,1,1,23,5,6,1
fffe3600370032003600,0.73,27.0,12.0,12.875999816187976,4,3736,3675,0,0,1,2,0,1,0,47440.33,8755,7830,638,20,6617,29,3227,3,27,6,5,1,4,27,6,3,0
fffe3300370036003000,0.38222222222222224,7.0,5.0,4.499809670330265,0,97,938,0,0,0,2,0,1,0,139.87,1154,6456,63,16,6936,11,5787,4,31,7,3,0,5,30,7,6,1
fffe3100360037003100,0.17,17.0,8.88888888888889,6.486160788944089,3,351,424,1,0,1,1,1,0,1,183.69,5160,1713,331,11,4186,14,2434,2,48,11,1,0,3,48,11,3,0
fffe3200340039003400,0.69,28.0,8.0,9.157783121237507,2,1888,2882,0,0,0,0,0,1,0,1239.52,6644,8125,465,2,0,1,6797,4,21,5,6,1,5,22,5,1,0
fffe3500380039003500,0.4622222222222223,37.22222222222222,20.0,6.960347729101308,7,351,66,0,0,1,3,0,1,0,413.22,6128,304,1014,31,5720,8,1150,1,15,3,3,0,2,15,3,1,0
fffe3100390030003300,0.5211111111111112,14.0,6.0,7.808729306744399,2,698,1119,0,0,1,1,0,1,0,225.88,5564,3229,162,10,1034,21,1951,4,28,6,1,0,5,28,6,4,0
fffe3700330036003300,0.09,40.0,12.0,7.939515260662406,0,261,1163,1,0,0,3,0,1,0,163.97,2220,3262,820,24,7002,35,555,0,12,2,2,0,1,12,2,0,0
fffe3900350039003300,0.02,42.0,11.0,6.60934924316738,7,143,1258,0,1,0,0,0,1,1,161.89,971,5013,804,7,2096,38,2840,4,26,6,4,0,5,26,6,0,0
fffe3200350032003700,0.82,14.0,8.0,4.941642422609304,5,187,68,0,0,0,1,0,0,0,297.15,5171,1602,221,13,6186,9,8705,2,14,3,6,1,3,14,3,3,0
fffe3400310032003700,0.55,3.0,3.0,5.056245805348308,6,358,925,0,0,0,1,0,1,0,252.1,3812,5760,3,14,2067,13,6813,0,50,11,0,0,1,50,11,3,0
fffe320039003700,0.88,24.0,8.0,7.886148940502912,2,1717,1154,0,0,0,2,0,1,0,815.51,7558,3287,406,18,1152,12,2670,3,40,9,6,1,4,40,9,5,1
