Customer Id,Artist Reputation,Height,Width,Weight,Material,Price Of Sculpture,Base Shipping Price,International,Express Shipment,Installation Included,Transport,Fragile,Customer Information,Remote Location,Cost,City,State,Code,scheduled_year,scheduled_weekofyear,scheduled_month,scheduled_dayofweek,scheduled_weekend,delivery_year,delivery_weekofyear,delivery_month,delivery_dayofweek,delivery_weekend
fffe360036003800,0.35,25.666666666666668,10.0,966.0,NONE,4.31,14.74,Yes,No,No,Roadways,No,Working Class,NONE,192.15,Alanton,KS,61034,2019,30,7,6,1,2019,31,7,0,0
fffe3500330032003300,0.33,39.0,14.333333333333334,11141.0,Clay,30.07,69.27,Yes,Yes,Yes,Airways,Yes,Wealthy,NONE,1301.78,Port Robertmouth,SC,44277,2017,18,5,5,1,2017,18,5,5,1
fffe32003200,0.92,6.0,5.0,1791.0,Marble,26449.075496033773,19.92,No,No,Yes,Roadways,No,Working Class,No,655.21,APO,AE,77108,2016,9,3,2,0,2016,8,2,6,1
fffe3900370037003000,0.73,15.0,6.0,947.0,Bronze,6.17,13.19,No,Yes,No,Roadways,No,Wealthy,No,426.76,Brownville,SC,25709,2015,9,2,2,0,2015,9,2,2,0
fffe3200350035003500,0.32,41.0,11.666666666666666,7743522.0,NONE,16039.01,95.76,Yes,No,No,Roadways,No,Working Class,Yes,37741.52,East Jose,VA,81373,2018,16,4,5,1,2018,17,4,1,0
fffe3600370037003300,0.13,30.0,12.0,681980.0,Marble,1959.15,38.52,No,No,Yes,Roadways,No,Working Class,No,2132.52,New Tiffanymouth,NY,23946,2017,40,10,4,0,2017,40,10,6,1
fffe3600310037003700,0.29,11.0,8.0,743.0,Clay,4.43,21.86,No,Yes,No,NONE,Yes,Wealthy,No,245.61,Marshallberg,DC,62956,2019,23,6,5,1,2019,23,6,1,0
fffe3300340033003000,0.56,27.0,18.0,4784038.0,NONE,5344.5,38.26,No,No,No,NONE,No,Working Class,No,39985.04,Jacquelineborough,RI,42895,2018,42,10,5,1,2018,42,10,1,0
fffe3800330034003700,0.37,51.0,23.0,13736.0,Clay,17.56,47.93,Yes,No,No,Waterways,Yes,Working Class,No,676.27,New Kristen,LA,19830,2017,43,10,5,1,2017,43,10,2,0
fffe3300320031003100,0.22,23.0,10.0,172170.0,Marble,514.43,99.42,No,Yes,No,NONE,No,Wealthy,NONE,2671.81,Port Karltown,CT,01754,2019,13,3,1,0,2019,12,3,4,0
fffe3900300032003600,0.71,52.0,12.0,1069.0,Wood,9.24,11.05,Yes,Yes,Yes,Airways,No,Wealthy,No,1771.61,Ianfort,KS,76281,2017,38,9,0,0,2017,37,9,6,1
fffe3900320034003800,0.46,15.0,8.0,5263.0,Brass,11.59,98.69,Yes,No,No,Airways,No,Working Class,No,884.29,FPO,AP,83583,2019,16,4,4,0,2019,16,4,6,1
fffe3500340031003700,0.67,31.0,17.666666666666668,223028.0,Stone,2012.0,32.8,Yes,Yes,Yes,Airways,No,Wealthy,Yes,16059.56,East Raymondberg,AR,04887,2018,20,5,3,0,2018,20,5,3,0
fffe3300370032003400,0.42,16.0,7.0,638.0,Clay,4.23,22.39,Yes,No,No,NONE,Yes,Wealthy,No,289.87,New Michellechester,NC,16801,2017,13,3,4,0,2017,13,3,1,0
fffe3500370038003900,0.48666666666666664,20.0,12.0,823.0,Aluminium,3.13,15.27,Yes,No,Yes,Roadways,No,Working Class,No,692.07,New Phillipland,IA,68331,2018,40,10,3,0,2018,40,10,1,0
fffe3700330031003200,0.58,30.0,10.0,10804.0,Bronze,26.01,41.76,No,Yes,Yes,Airways,No,Working Class,No,921.26,Thomaschester,WY,99603,2019,15,4,4,0,2019,15,4,4,0
fffe3800380037003900,0.68,18.0,9.0,60774.0,Marble,323.71,77.3,No,Yes,Yes,Airways,No,Working Class,No,3230.58,Duranshire,ND,11776,2018,52,12,5,1,2018,52,12,2,0
fffe3900350034003600,0.07,3.0,2.0,50.0,Stone,4.46,24.61,No,Yes,Yes,Airways,No,Working Class,No,196.16,FPO,AP,70936,2015,42,10,6,1,2015,43,10,3,0
fffe3300300031003500,0.95,19.0,7.0,3077.0,Brass,14.28,10.03,Yes,Yes,No,NONE,No,Working Class,No,588.69,Port Brentfurt,IA,56442,2015,8,2,6,1,2015,8,2,5,1
fffe3900380038003900,0.78,26.0,6.0,78.0,Wood,5.29,11.41,No,No,Yes,Roadways,No,Wealthy,No,364.96,New Brandi,IL,15185,2018,33,8,2,0,2018,33,8,6,1
fffe3200340036003400,0.04,13.0,8.0,329.0,Clay,3.44,13.92,No,No,No,Roadways,Yes,Working Class,Yes,139.11,West Jacobton,FL,90544,2016,19,5,6,1,2016,19,5,2,0
fffe3300390036003500,0.68,16.0,7.0,62382.0,NONE,490.82,38.14,Yes,No,No,Waterways,No,Working Class,Yes,3306.94,Mcclureberg,AL,16474,2017,31,8,5,1,2017,31,8,6,1
fffe3100390038003700,0.94,9.0,5.0,124.0,Aluminium,6.2,22.5,Yes,No,No,Airways,No,Working Class,Yes,704.14,East Sydney,OH,58980,2015,36,9,6,1,2015,36,9,6,1
fffe3400310032003300,0.63,19.0,8.0,242.0,Wood,6.22,15.58,No,No,Yes,Roadways,No,Working Class,NONE,338.81,South Rebecca,IA,83912,2018,34,8,6,1,2018,34,8,6,1
fffe3300390031003200,0.5833333333333334,4.0,3.0,53.0,NONE,5.31,24.19,Yes,No,No,Airways,Yes,Working Class,No,156.09,South Shannonstad,OR,85651,2016,35,8,2,0,2016,35,9,3,0
fffe3500360031003200,0.73,18.0,6.0,1041.0,Bronze,6.34,17.46,No,No,No,NONE,No,Working Class,No,421.34,New Laura,ME,79854,2019,21,5,4,0,2019,21,5,4,0
fffe3800390036003200,0.09,15.0,8.0,163313.0,Stone,191.9,26.28,No,Yes,No,Airways,No,Wealthy,No,1024.71,North Tammybury,MO,50830,2016,16,4,6,1,2016,17,4,2,0
fffe3600380030003800,0.86,12.0,6.0,14340.0,Marble,28.2,38.94,No,No,Yes,Roadways,No,Working Class,Yes,813.25,Ericstad,MO,79030,2018,40,10,4,0,2018,41,10,0,0
fffe3500320039003800,0.38999999999999996,3.0,2.3333333333333335,54.333333333333336,Marble,3.65,13.55,Yes,Yes,Yes,Airways,No,Working Class,NONE,177.43,Ronaldshire,NV,19209,2019,15,4,0,0,2019,15,4,4,0
fffe3500360035003200,0.79,44.0,8.666666666666666,36540.0,Bronze,85.41,74.38,No,No,No,NONE,No,Working Class,Yes,7869.55,Starkberg,LA,69493,2015,18,5,4,0,2015,18,5,5,1
fffe3600340031003800,0.5,8.0,4.0,190.0,Clay,4.72,16.02,Yes,Yes,No,Airways,Yes,Wealthy,No,229.83,APO,AE,22299,2017,28,7,3,0,2017,28,7,3,0
fffe3500360036003300,0.49,29.0,7.0,2257.0,Clay,13.12,14.26,No,No,No,Roadways,Yes,Working Class,No,244.41,Johnsonport,KS,17159,2015,6,2,1,0,2015,6,2,1,0
fffe3900320030003800,0.51,9.0,5.0,7430.0,Marble,25.66,75.69,Yes,No,No,Waterways,No,Working Class,Yes,755.57,Juliebury,SD,87152,2017,11,3,3,0,2017,11,3,1,0
fffe3800360033003800,0.07,17.0,8.0,160.0,Wood,4.5,12.24,No,Yes,No,Roadways,No,Working Class,No,108.45,Friedmanborough,GA,72657,2018,24,6,3,0,2018,24,6,0,0
fffe360039003900,0.53,38.0,18.0,2590.0,Aluminium,3.55,21.99,No,No,Yes,Roadways,No,Working Class,No,486.79,North Sydney,AR,38398,2019,22,5,1,0,2019,21,5,4,0
fffe3700370035003500,0.19,11.0,6.0,595.0,Clay,3.89,16.4,Yes,No,No,Airways,Yes,Working Class,No,145.62,New Jennaland,GA,61966,2016,23,6,5,1,2016,24,6,1,0
fffe3600380030003500,0.5,16.0,7.0,1050.0,Clay,5.64,22.14,No,No,Yes,Roadways,Yes,Working Class,No,298.39,Lake Jennifer,ME,82750,2016,49,12,1,0,2016,49,12,3,0
fffe370033003800,0.92,30.0,14.0,796.0,Wood,5.02,15.62,Yes,No,No,Waterways,No,Working Class,NONE,690.16,West Peggyburgh,NE,25861,2018,26,7,6,1,2018,27,7,2,0
fffe3100360039003200,0.88,5.0,5.0,32.0,Wood,6.89,14.15,Yes,No,No,Waterways,No,Wealthy,NONE,412.91,Jasonton,MO,59304,2017,20,5,3,0,2017,20,5,5,1
fffe3400390035003000,0.6666666666666666,4.0,3.0,16.0,Aluminium,3.43,24.36,No,Yes,No,Airways,No,Wealthy,No,215.39,West Carolyn,ME,69366,2018,48,11,1,0,2018,47,11,5,1
fffe3700370032003300,0.93,16.0,7.0,661.0,Aluminium,4.46,21.05,No,Yes,Yes,Airways,No,Wealthy,No,774.36,Catherineville,NC,78689,2017,3,1,5,1,2017,3,1,2,0
fffe360036003300,0.03,38.0,15.0,4428890.0,Stone,2636.44,84.85,No,Yes,No,Roadways,No,Working Class,No,8293.6,Doyleport,NE,07183,2015,37,9,0,0,2015,36,9,5,1
fffe3800350038003300,0.06,30.0,7.0,256.0,Wood,3.06,23.36,No,No,No,Waterways,No,Working Class,Yes,138.91,West Dawnberg,SC,03011,2015,32,8,6,1,2015,32,8,6,1
fffe3600360035003800,0.58,8.0,5.0,371.0,Bronze,6.04,12.71,No,No,No,Roadways,No,Working Class,No,214.93,North Joannetown,VT,33861,2015,35,8,4,0,2015,35,8,6,1
fffe3800340031003700,0.4,37.0,25.0,18931.0,Clay,39.63,26.84,No,No,No,Waterways,Yes,Working Class,No,481.22,New Lori,WA,78026,2018,2,1,4,0,2018,2,1,4,0
fffe3900390035003300,0.64,35.0,12.0,34967.0,Brass,214.67,36.72,No,Yes,No,Roadways,No,Wealthy,No,1908.73,New Valerie,TX,72916,2016,10,3,0,0,2016,10,3,1,0
fffe340039003900,0.85,27.0,15.0,606.0,Wood,6.08,13.9,No,No,No,Roadways,No,Working Class,No,566.4,Richardsonville,UT,59502,2015,2,1,0,0,2015,2,1,3,0
fffe3300350038003500,0.61,5.0,5.0,3422.0,Stone,13.26,24.43,Yes,Yes,No,NONE,No,Wealthy,Yes,443.42,FPO,AA,20642,2019,6,2,0,0,2019,6,2,0,0
fffe3600300034003400,0.73,12.0,6.0,1758.0,Brass,6.77,22.75,Yes,No,No,Waterways,No,Wealthy,No,486.85,Whitetown,NJ,58788,2015,33,8,4,0,2015,33,8,6,1
fffe3700380031003000,0.0,17.0,8.0,3554.0,Bronze,5.93,22.43,No,No,Yes,Roadways,No,Working Class,No,172.81,Nathanburgh,CT,80517,2018,45,11,6,1,2018,45,11,6,1
fffe3100370036003400,0.97,18.0,16.0,4112.0,Clay,18.43,21.96,No,Yes,No,NONE,Yes,Working Class,NONE,1207.78,Mccartyhaven,CO,88576,2015,40,10,3,0,2015,40,9,1,0
fffe390032003100,0.97,13.0,7.666666666666667,58890.0,Stone,48.53,56.58,No,No,No,Waterways,No,Working Class,No,1772.36,DPO,AA,68068,2019,29,7,4,0,2019,29,7,4,0
fffe3500300039003400,0.87,14.0,6.0,201.0,Wood,3.47,14.0,No,No,No,NONE,No,Working Class,No,262.38,West Melindachester,KS,77938,2016,3,1,6,1,2016,4,1,3,0
fffe3900390031003700,0.45,17.0,7.0,47605.0,Stone,279.29,25.11,No,No,No,Roadways,No,Working Class,No,887.04,West Michaelberg,IN,15264,2018,19,5,3,0,2018,19,5,0,0
fffe3500380039003600,0.44,26.0,17.0,1041420.0,Stone,2108.24,98.88,Yes,No,No,Waterways,No,Working Class,No,5654.74,New Katelyn,NE,23163,2016,35,9,5,1,2016,35,9,4,0
fffe3600370038003000,0.77,22.0,11.0,605.0,Wood,6.69,21.29,No,No,No,Roadways,No,Working Class,No,570.16,New Keith,AZ,12281,2018,5,1,2,0,2018,5,1,2,0
fffe3400320037003000,0.32,7.0,5.0,30.0,Wood,3.91,20.69,No,No,No,Waterways,No,Wealthy,No,157.05,South Oliviamouth,ME,32104,2016,53,1,5,1,2016,1,1,0,0
fffe3400320038003900,0.12,23.0,7.0,12995.666666666666,NONE,5.68,11.69,No,No,No,Roadways,No,Working Class,No,113.98,APO,AA,83223,2015,36,8,0,0,2015,35,8,6,1
fffe3400360037003200,0.83,25.0,10.0,2302.0,Clay,5.87,14.62,Yes,Yes,Yes,Airways,Yes,Wealthy,No,994.37,Port Jonathan,NH,24598,2019,6,2,2,0,2019,6,2,2,0
fffe3700380038003900,0.41,14.0,8.0,476.0,Aluminium,3.33,11.53,No,No,Yes,Waterways,No,Working Class,No,171.03,New Andrew,VT,16681,2018,28,7,5,1,2018,28,7,2,0
fffe3900300037003800,0.27,29.0,12.0,1862.0,Aluminium,7.51,13.99,No,No,Yes,Roadways,No,Working Class,No,191.55,Meganland,FL,55674,2017,19,5,2,0,2017,19,5,4,0
fffe3300310034003700,0.48,3.6666666666666665,3.0,859.0,Stone,6.93,15.61,No,No,No,Waterways,No,Working Class,Yes,212.65,Port Gary,CO,88999,2016,26,6,2,0,2016,26,6,3,0
fffe3100390038003600,0.06,28.0,15.0,2547.0,Aluminium,8.1,20.34,No,No,No,Roadways,No,Working Class,No,144.64,New Nathan,MN,48734,2015,53,12,1,0,2015,53,12,1,0
fffe3600320037003600,0.3,21.0,9.666666666666666,454991.0,NONE,1917.09,63.51,Yes,Yes,No,Airways,No,Wealthy,No,5694.14,North Katiechester,AK,10240,2015,36,9,1,0,2015,36,9,1,0
fffe3700320036003600,0.97,24.0,10.0,11382.0,Bronze,33.11,99.47,No,No,Yes,Roadways,No,Wealthy,No,4455.37,Port Tonitown,VA,07130,2015,37,9,6,1,2015,37,9,5,1
fffe3100380034003300,0.83,7.0,4.0,46.0,Wood,4.9,22.18,No,No,No,Airways,No,Working Class,No,277.6,Glennland,LA,36143,2018,9,3,6,1,2018,10,3,1,0
fffe3700330031003000,0.62,29.0,9.0,12828.0,Bronze,34.49,67.82,Yes,No,No,Airways,No,Working Class,No,1247.05,East Melissamouth,VT,86491,2016,40,10,6,1,2016,41,10,0,0
fffe3100310038003700,0.79,35.0,15.0,1804.0,NONE,15.67,16.52,No,No,Yes,Airways,No,Working Class,NONE,605.92,Stephanieland,NJ,07428,2018,48,11,2,0,2018,48,12,5,1
fffe3200370037003900,0.25,34.0,15.0,2133251.0,Stone,4756.22,77.15,No,Yes,No,Roadways,No,Wealthy,No,17595.64,Wufurt,NJ,38865,2016,29,7,6,1,2016,30,7,1,0
fffe3600300034003900,0.52,24.0,14.0,2380.0,Aluminium,11.56,20.59,No,No,Yes,Waterways,No,Working Class,No,356.04,DPO,AA,65934,2017,4,1,0,0,2017,3,1,5,1
fffe3200300031003600,0.64,18.0,13.0,247284.0,Marble,1131.84,50.73,Yes,Yes,No,NONE,No,Wealthy,NONE,5279.05,New Kimberlyfurt,ND,79678,2019,4,1,4,0,2019,4,1,2,0
fffe3900380035003300,0.64,9.0,4.0,390.0,Bronze,6.71,23.98,Yes,No,Yes,Waterways,No,Working Class,No,413.08,New Timothy,IL,26322,2018,33,8,0,0,2018,32,8,3,0
fffe3100300036003900,0.2,28.0,13.0,1373.0,Aluminium,5.64,13.35,No,No,Yes,NONE,No,Working Class,No,153.35,West Elaine,HI,95109,2019,27,7,4,0,2019,27,7,5,1
fffe3200310031003800,0.57,10.0,4.0,4228.0,Marble,7.0,19.54,No,No,No,NONE,No,Working Class,NONE,349.38,South Amychester,UT,22260,2016,18,5,5,1,2016,18,5,6,1
fffe3400360038003900,0.94,29.0,11.0,265302.0,NONE,2108.99,28.49,Yes,Yes,Yes,Airways,No,Wealthy,No,22341.99,Lake Rickeyport,GA,54388,2015,7,2,5,1,2015,7,2,5,1
fffe3900310039003100,0.49,10.0,5.0,24576.0,Stone,114.75,46.45,No,No,Yes,Roadways,No,Wealthy,Yes,708.3,East Desireeville,IL,64877,2017,12,3,1,0,2017,12,3,5,1
fffe3800310032003000,0.18,37.0,14.0,1402754.0,Marble,1121.34,32.41,No,Yes,Yes,Airways,Yes,Wealthy,No,10732.9,Sarahton,WA,39926,2018,1,1,5,1,2018,1,1,6,1
fffe3500360036003600,0.06,7.0,4.0,3206.6666666666665,Clay,3.76,10.0,Yes,No,Yes,NONE,Yes,Working Class,Yes,123.59,Jeanland,CT,69231,2015,39,9,4,0,2015,39,9,4,0
fffe3700380039003100,0.36,29.0,8.0,250.0,Wood,5.0,23.25,No,No,Yes,Airways,No,Working Class,No,244.28,FPO,AE,17774,2015,33,8,1,0,2015,33,8,2,0
fffe3100300038003500,0.07333333333333333,7.0,4.0,1894.0,Marble,13.76,14.5,Yes,Yes,Yes,Airways,No,Wealthy,No,460.57,Lake Christopherstad,MA,19773,2016,15,4,5,1,2016,15,4,6,1
fffe3600380030003300,0.26,33.0,23.0,9615.0,Clay,23.52,41.4,No,Yes,Yes,Airways,Yes,Working Class,No,655.09,Jonesland,CT,64578,2015,38,9,5,1,2015,38,9,3,0
fffe3900350030003800,0.38,23.0,9.0,302.0,Wood,3.6,21.46,No,No,No,Waterways,No,Wealthy,Yes,246.35,South Wesley,CT,81021,2018,30,7,6,1,2018,30,7,4,0
fffe3600390031003200,0.57,20.0,8.0,303659.0,Stone,1943.8,92.73,No,No,Yes,Roadways,No,Working Class,No,3923.87,Brewerton,DE,94403,2016,49,12,6,1,2016,49,12,3,0
fffe3100380032003800,0.73,21.0,16.0,4689.0,NONE,49.97,15.65,No,No,Yes,NONE,Yes,Wealthy,NONE,981.36,Michaelport,AR,16844,2018,28,7,5,1,2018,28,7,6,1
fffe3900320039003900,0.02,9.0,5.0,1213.0,Brass,6.36,24.67,Yes,No,Yes,Airways,No,Working Class,Yes,196.03,Powellfurt,MT,83962,2016,50,12,1,0,2016,50,12,4,0
fffe3500360036003500,0.45,31.0,11.0,589.0,Wood,6.87,23.41,No,No,No,Waterways,No,Working Class,Yes,334.89,APO,AP,77626,2016,23,6,5,1,2016,23,6,2,0
fffe3300330039003400,0.6699999999999999,25.0,7.0,960.0,Clay,6.05,23.19,No,No,No,Roadways,Yes,Working Class,NONE,183.28,Johnmouth,FL,29959,2019,5,1,0,0,2019,5,1,0,0
fffe3200370039003300,0.68,47.0,7.666666666666667,23783.0,Bronze,34.71,91.34,No,No,Yes,Waterways,No,Working Class,No,2531.75,DPO,AA,16182,2015,42,10,4,0,2015,42,10,5,1
fffe3900370035003900,0.11,32.0,13.0,5159.0,Clay,8.7,68.16,No,Yes,No,Roadways,Yes,Working Class,No,415.27,Lake Kevinshire,MO,43586,2018,34,8,1,0,2018,34,8,1,0
fffe380039003500,0.3133333333333333,10.0,5.0,380.0,NONE,6.32,16.73,No,No,Yes,Roadways,Yes,Working Class,No,200.2,DPO,AA,66917,2016,13,3,0,0,2016,13,3,0,0
fffe3300340032003800,0.5933333333333334,6.333333333333333,3.0,84.0,Brass,6.46,22.19,Yes,No,Yes,NONE,No,Working Class,NONE,234.4,APO,AA,74198,2017,19,5,2,0,2017,19,5,2,0
fffe3300360037003000,0.07,22.0,7.333333333333333,1297.0,Clay,6.15,20.2,Yes,No,No,Waterways,Yes,Working Class,No,154.4,Port Brittanyview,VT,29302,2018,42,10,0,0,2018,42,10,1,0
fffe3800380031003800,0.36,18.0,16.0,251955.0,Marble,663.95,60.43,No,No,No,Roadways,No,Working Class,No,3347.5,Greenview,NE,56575,2019,11,3,2,0,2019,11,3,1,0
fffe3500300037003400,0.08,43.0,15.0,3412.0,Aluminium,5.7,17.44,No,No,No,Roadways,No,Working Class,Yes,141.26,Michaelfort,PA,64125,2017,12,3,1,0,2017,12,3,3,0
fffe3300360030003300,0.68,23.0,6.0,157231.0,Stone,198.59,76.68,Yes,No,Yes,NONE,No,Working Class,No,1766.03,Teresaport,NV,30953,2019,2,1,0,0,2019,1,1,4,0
fffe3100390038003100,0.59,31.0,14.333333333333334,337252.0,Marble,1317.55,28.36,No,No,No,NONE,No,Working Class,NONE,1826.44,Rodriguezborough,GA,28004,2015,47,11,6,1,2015,47,11,6,1
fffe3900380032003600,0.35,3.0,2.0,36.0,Brass,4.11,15.86,No,No,No,Roadways,No,Working Class,Yes,169.77,North Michael,MA,83031,2019,30,7,4,0,2019,30,7,2,0
fffe3700390031003900,0.05,10.0,4.0,443.0,Bronze,3.81,16.98,No,No,Yes,Waterways,No,Working Class,No,134.01,APO,AE,79325,2017,2,1,0,0,2017,2,1,3,0
fffe3700370033003200,0.81,6.0,5.0,1455.0,Marble,5.17,14.42,No,No,Yes,Roadways,No,Working Class,No,353.95,Stephaniefurt,FL,52677,2017,49,12,1,0,2017,49,12,1,0
fffe3500370032003100,0.29,6.0,6.666666666666667,69.0,Aluminium,5.11,15.15,Yes,No,No,Waterways,No,Working Class,NONE,154.94,Port Susan,ID,66752,2017,12,3,0,0,2017,11,3,6,1
fffe3300330036003900,0.3,13.0,7.666666666666667,4005.0,Brass,14.44,17.41,Yes,Yes,No,NONE,No,Wealthy,Yes,344.13,Simmonsside,NJ,77827,2019,15,4,1,0,2019,14,4,5,1
fffe3800380037003600,0.4,19.0,7.0,155.0,Wood,3.71,19.07,No,Yes,Yes,Roadways,No,Working Class,No,208.35,Karenborough,WY,41068,2016,29,7,3,0,2016,29,7,3,0
fffe3700340035003800,0.36,49.0,13.0,5189972.0,Stone,6511.6,75.88,No,Yes,No,Airways,No,Wealthy,No,94108.39,New Sarah,NC,51527,2017,11,3,6,1,2017,12,3,3,0
fffe3800320039003800,0.43,35.0,9.0,17630.0,Bronze,113.84,27.11,No,No,No,Roadways,No,Working Class,No,470.47,Sharonbury,OR,99595,2017,47,11,2,0,2017,47,11,4,0
fffe3500360030003100,0.67,21.0,15.0,25814.0,Brass,78.74,93.33,No,No,No,NONE,No,Wealthy,Yes,3845.86,Port Rachel,WA,11530,2016,12,3,5,1,2016,12,3,4,0
fffe3900370038003800,0.5,35.0,7.0,153496.0,Marble,1135.33,52.3,No,Yes,Yes,Airways,No,Wealthy,No,4072.42,Robertland,CO,27357,2018,52,12,3,0,2018,52,12,0,0
fffe3300370034003200,0.76,22.0,6.0,876.0,Aluminium,5.52,13.77,Yes,No,Yes,Waterways,No,Working Class,No,430.49,West Jerryshire,NV,47143,2018,26,6,0,0,2018,25,6,5,1
fffe3900380030003700,0.87,22.0,10.0,295.0,Wood,3.0,13.51,Yes,No,No,Roadways,No,Working Class,Yes,516.76,South Stevenhaven,KS,07553,2019,29,7,4,0,2019,29,7,2,0
fffe3100360033003000,0.81,6.0,4.0,1367.0,NONE,11.38,24.14,No,No,Yes,Roadways,No,Working Class,NONE,354.68,South Veronicahaven,MO,23303,2015,26,6,5,1,2015,26,6,4,0
fffe3400390033003900,0.61,44.0,23.0,17101644.0,Stone,18355.99,26.91,No,Yes,No,NONE,No,Wealthy,NONE,807418.23,Rossmouth,NJ,84123,2016,4,1,3,0,2016,4,1,3,0
fffe3200320039003400,0.4,19.0,7.0,3812.0,Bronze,24.14,23.96,No,No,No,Airways,No,Working Class,No,284.59,New Justinchester,AK,87068,2016,36,9,5,1,2016,36,9,6,1
fffe3100370036003500,0.81,41.0,17.0,4709.0,Aluminium,27.32,10.46,Yes,No,No,NONE,No,Working Class,No,430.12,FPO,AA,14119,2018,22,6,4,0,2018,23,6,1,0
fffe3100320031003900,0.29,9.0,5.0,973.0,Brass,4.45,13.46,Yes,Yes,Yes,Airways,No,Wealthy,No,207.73,New Courtney,ID,13001,2019,27,7,1,0,2019,27,7,5,1
fffe3600340039003100,0.19,13.0,7.0,2233.0,Bronze,4.08,14.28,No,Yes,Yes,NONE,No,Working Class,No,190.71,Vegastad,WA,08345,2016,31,8,1,0,2016,31,8,1,0
fffe3800340035003800,0.07,18.0,13.0,1475.0,Clay,6.1,14.63,No,No,Yes,Waterways,Yes,Working Class,No,166.25,Rebeccatown,MT,58691,2015,6,2,2,0,2015,5,1,5,1
fffe3200340038003000,0.62,20.0,6.0,736.0,Clay,5.04,14.6,No,Yes,Yes,Airways,Yes,Wealthy,No,437.12,Ramireztown,DC,42481,2017,10,3,3,0,2017,10,3,0,0
fffe3300390031003800,0.23,48.0,8.0,8478.0,Clay,38.11,97.88,No,No,No,Roadways,Yes,Working Class,No,690.57,West David,CO,02102,2017,25,6,6,1,2017,26,6,3,0
fffe3500350031003900,0.1,14.0,8.0,3632.0,Bronze,13.43,14.87,Yes,No,No,Airways,No,Working Class,Yes,175.91,Amandaside,AR,91587,2018,28,7,0,0,2018,28,7,1,0
fffe3300370030003900,0.44,24.0,6.0,72837.0,Marble,110.92,33.0,No,No,No,Roadways,No,Working Class,Yes,749.91,South Mitchellland,SC,18695,2018,33,8,0,0,2018,32,8,4,0
fffe3300350034003800,0.07,9.0,4.0,18.0,Wood,3.3,16.45,No,No,Yes,NONE,No,Working Class,No,108.47,DPO,AA,68227,2017,7,2,6,1,2017,8,2,1,0
fffe3800360037003500,0.42,8.0,4.0,140.0,Clay,5.65,23.2,No,No,No,Roadways,Yes,Working Class,No,226.33,West Andrew,MT,16467,2018,11,3,2,0,2018,10,3,6,1
fffe3700390030003600,0.57,29.0,16.0,44236.0,Brass,48.72,96.36,Yes,No,Yes,Roadways,No,Working Class,No,2575.48,APO,AE,33788,2017,25,6,2,0,2017,24,6,6,1
fffe3300340031003000,0.65,15.333333333333334,8.333333333333334,32.0,NONE,6.18,20.69,No,No,No,Airways,No,Working Class,No,263.8,South Tammytown,IA,71981,2017,50,12,3,0,2017,50,12,1,0
fffe3200360036003800,0.44,5.0,4.333333333333333,140.0,Bronze,5.63,11.08,No,No,No,NONE,No,Working Class,No,147.06,Lake Brian,IL,56214,2015,24,6,4,0,2015,24,6,6,1
fffe3900310036003000,0.55,12.0,7.0,23563.0,Marble,17.42,53.98,No,Yes,No,Roadways,No,Wealthy,Yes,698.24,Laraside,UT,93961,2018,3,1,4,0,2018,3,1,6,1
fffe3400390031003500,0.22,8.0,5.0,14444.0,Stone,30.02,64.33,Yes,Yes,Yes,NONE,No,Working Class,Yes,621.46,Jonesshire,MS,25271,2015,11,3,1,0,2015,11,3,1,0
fffe3600390035003900,0.74,31.0,16.0,61330.0,Brass,186.69,53.06,No,No,Yes,Roadways,No,Working Class,Yes,2036.2,Lake Melaniefort,MT,29522,2016,49,12,4,0,2016,49,12,4,0
fffe3100340037003700,0.6,20.0,12.333333333333334,207287.0,Bronze,34.47,79.34,No,No,Yes,Airways,No,Working Class,No,1208.26,South Danielbury,TX,75273,2015,52,12,5,1,2015,52,12,5,1
fffe310038003000,0.19,18.0,9.0,828.0,Clay,4.33,22.39,No,Yes,No,Airways,Yes,Working Class,Yes,192.08,Lake Meagan,PA,72746,2018,1,1,4,0,2018,1,1,5,1
fffe3400390036003000,0.43,30.0,8.333333333333334,428.0,NONE,3.12,21.63,No,No,No,Roadways,No,Working Class,No,400.23,Port Sheilashire,SC,40357,2018,9,3,5,1,2018,9,2,2,0
fffe3600320033003500,0.43,11.0,8.0,181.0,Wood,6.32,12.93,Yes,Yes,Yes,Airways,No,Working Class,No,206.29,Lake Sarah,NM,00817,2017,39,9,3,0,2017,39,9,5,1
fffe3600310034003500,0.01,32.0,13.0,51068.0,Brass,118.59,33.84,No,Yes,No,Airways,No,Wealthy,No,633.84,Port Kelly,IL,19795,2019,30,7,3,0,2019,29,7,6,1
fffe350036003100,0.37,31.0,8.0,118470.33333333333,Wood,3.21,21.13,Yes,No,Yes,Roadways,No,Working Class,No,306.17,APO,AP,44607,2017,39,10,6,1,2017,39,9,2,0
fffe3500310032003600,1.0,17.0,7.0,168042.0,Stone,562.35,54.81,No,No,Yes,Airways,No,Wealthy,No,21587.58,East Heather,TX,64755,2017,39,9,4,0,2017,39,9,1,0
fffe3100310036003300,0.86,32.0,10.0,363.0,Wood,3.87,16.36,No,Yes,No,NONE,No,Working Class,No,628.91,Boyleview,VT,17174,2015,8,2,3,0,2015,7,2,6,1
